play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
2456,2017111211,DEN,NE,DEN,home,NE,NE,7,2017-11-12,481,1381,1381,Half2,0,12,1,3,2,1,08:01:00,NE 7,7,75,"(8:01) (Shotgun) B.Osweiler pass short middle to D. Thomas for 7 yards, TOUCHDOWN. Penalty on NE-M.Butler, Defensive Holding, declined. The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field was confirmed.",pass,7,1,0,1,0,0,0,short,middle,7,0,NA,NA,NA,NA,NA,NA,3,3,0,NA,DEN,3,3,15,27,9,27,-18,15,27,-12,8.269813886740838e-4,0.014960671815856405,2.3468761197077937e-5,0.018035926099946215,0.3911712116000621,0.0019180958858878029,0.5730636444483763,0,0,5.017614902041009,1.982385097958991,-8.390230538344962,8.390230538344962,-1.6347561046336199,1.6347561046336199,8.782668849506852,-8.782668849506852,1.982385097958991,0,1.982385097958991,0,13.476772552419286,-13.476772552419286,-2.8509862264461625,2.8509862264461625,11.96834989991508,-11.96834989991508,-5.9574457929749265,5.9574457929749265,0.11326323102410538,0.8867367689758946,0.11326323102410538,0.8867367689758946,0.030421775231716963,0.14368500625582234,0.8563149937441776,-0.06977136859560551,0.06977136859560551,0.10747585443738686,-0.10747585443738686,0.030421775231716963,0,0.030421775231716963,0,0.3045108858831879,-0.3045108858831879,-0.08431372980656572,0.08431372980656572,0.36115777231911456,-0.36115777231911456,-0.30500452400002714,0.30500452400002714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0029682,B.Osweiler,00-0027874,D. Thomas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0
668,2017111300,CAR,MIA,CAR,home,MIA,MIA,24,2017-11-13,173,1073,2873,Half1,0,4,0,1,1,0,02:53:00,MIA 24,10,41,"(2:53) (No Huddle, Shotgun) C.Newton pass deep middle intended for R.Shepard INTERCEPTED by T.McDonald at MIA 3. T.McDonald to MIA 4 for 1 yard (C.Samuel). The Replay Official reviewed the pass interception ruling, and the play was REVERSED. (No Huddle, Shotgun) C.Newton pass incomplete deep middle to R.Shepard.",pass,0,1,1,1,0,0,0,deep,middle,21,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.006430951330905931,0.03667123401188398,4.547569584048237e-5,0.05534171199120965,0.3703404831970579,0.0027243913079863127,0.5284457524651157,0,0,4.318093862097156,-0.43857857462683425,4.694513763182535,-4.694513763182535,2.4532288291268634,-2.4532288291268634,3.9954198767849585,-3.9954198767849585,0.8640829698275905,-1.3026615444544247,0,0,1.075754397277128,-1.075754397277128,4.356980093710635,-4.356980093710635,-1.415687051605852,1.415687051605852,5.41110692839081,-5.41110692839081,0.6212559493722806,0.37874405062771943,0.6212559493722806,0.37874405062771943,-0.016249055800407808,0.6050068935718728,0.39499310642812724,0.07262524512453317,-0.07262524512453317,0.11221165242311248,-0.11221165242311248,0.030090906437970077,-0.046339962238377885,0,0,0.02938760866652823,-0.02938760866652823,0.13190066101085662,-0.13190066101085662,-0.04243954552997653,0.04243954552997653,0.15465119795308901,-0.15465119795308901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0027939,C.Newton,00-0030147,R.Shepard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,reversed,NA,0,0,0,0
764,2017111600,PIT,TEN,TEN,away,PIT,PIT,7,2017-11-16,191,1091,2891,Half1,0,4,1,1,3,1,03:11:00,PIT 7,7,68,"(3:11) (Shotgun) M.Mariota scrambles right guard for 7 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was Upheld. The ruling on the field stands.",run,7,1,0,1,0,0,1,NA,NA,NA,NA,right,guard,NA,NA,NA,NA,3,2,0,NA,TEN,2,3,10,6,0,10,-10,6,10,-4,0.0031154389816162634,0.01802979194193956,4.238483928286511e-5,0.022831143210835833,0.544377256374612,0.002558679025725282,0.4090453056259883,0,0,4.287574118576969,2.712425881423031,4.022050788295299,-4.022050788295299,-1.9574056281502974,1.9574056281502974,5.026078041827563,-5.026078041827563,NA,NA,0,0,0.4496742946751693,-0.4496742946751693,1.3071133798854326,-1.3071133798854326,5.986762946798114,-5.986762946798114,-0.960684904970551,0.960684904970551,0.2895677528980316,0.7104322471019684,0.7104322471019684,0.2895677528980316,0.0860568163386995,0.624375430763269,0.3756245692367311,-0.05170241544526866,0.05170241544526866,0.16356476810640125,-0.16356476810640125,NA,NA,0,0,0.0487708140836893,-0.0487708140836893,0.03853720326624632,-0.03853720326624632,0.13424459619693885,-0.13424459619693885,0.0293201719094624,-0.0293201719094624,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0032268,M.Mariota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0
3257,2017111600,PIT,TEN,PIT,home,TEN,TEN,8,2017-11-16,2,902,902,Half2,0,18,0,3,2,1,00:02:00,TEN 8,8,74,"(:02) (Shotgun) L.Bell left guard for 8 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) L.Bell left guard to TEN 1 for 7 yards (K.Byard, L.Ryan).",run,7,1,0,0,0,0,0,NA,NA,NA,NA,left,guard,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,17,23,17,6,23,17,6,0.005770557961393299,0.014708828474572262,1.98410548700025e-5,0.017262262907274162,0.410280169477282,0.0017084035603219128,0.5502499365642863,0,0,4.921004863618118,0.7614924680344926,12.310793709158375,-12.310793709158375,-5.385521573575428,5.385521573575428,11.364273068488512,-11.364273068488512,NA,NA,0,0,5.595315255361208,-5.595315255361208,0.3553123091596546,-0.3553123091596546,26.152838966455977,-26.152838966455977,-17.013094500270824,17.013094500270824,0.8498088530863198,0.15019114691368018,0.8498088530863198,0.15019114691368018,0.015416341794972754,0.8652251948812926,0.13477480511870743,-0.17095955417212905,0.17095955417212905,0.3587613820791806,-0.3587613820791806,NA,NA,0,0,0.2120957908812859,-0.2120957908812859,0.025736771146518567,-0.025736771146518567,0.7690815991818181,-0.7690815991818181,-0.47177500559509983,0.47177500559509983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,00-0030496,L.Bell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033132,K.Byard,TEN,00-0030411,L.Ryan,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,reversed,NA,0,0,0,0
1963,2017111901,CLE,JAX,JAX,away,CLE,CLE,24,2017-11-19,59,59,1859,Half1,0,14,0,2,2,0,00:59:00,CLE 24,10,35,"(:59) (Shotgun) B.Bortles pass short left to D.Westbrook to CLE 22 for 2 yards (J.Taylor). FUMBLES (J.Taylor), ball out of bounds at CLE 22. The Replay Official reviewed the status of the game clock ruling, and the play was REVERSED. (Shotgun) B.Bortles pass short left to D.Westbrook to CLE 22 for 2 yards (J.Taylor). FUMBLES (J.Taylor), ball out of bounds at CLE 22.",pass,2,1,0,1,0,0,0,short,left,2,0,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,1,2,7,10,10,7,3,10,7,3,0.3288748718971377,0.021352078594137604,1.0437914062803066e-4,0.015696963839961966,0.38311638676419946,6.875510118867157e-4,0.25016776875204844,0,0,2.727754902637308,-0.3550159308126144,-7.151018655979109,7.151018655979109,1.4973385424738987,-1.4973385424738987,-15.789748503444088,15.789748503444088,-0.3550159308126144,0,-0.3550159308126144,0,3.4526926424884077,-3.4526926424884077,-8.119232710121011,8.119232710121011,8.410203217728396,-8.410203217728396,-18.977354566441107,18.977354566441107,0.695668444613903,0.304331555386097,0.304331555386097,0.695668444613903,-0.012374933524751386,0.3167064889108484,0.6832935110891516,0.0606090131343856,-0.0606090131343856,-0.498843269392952,0.498843269392952,-0.012374933524751386,0,-0.012374933524751386,0,0.0939420179562408,-0.0939420179562408,-0.26438244779273534,0.26438244779273534,0.26271742505949613,-0.26271742505949613,-0.6106222792203877,0.6106222792203877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,00-0030484,J.Taylor,NA,NA,NA,CLE,NA,00-0030484,NA,J.Taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAX,00-0033839,D.Westbrook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,reversed,NA,0,0,0,0
3342,2017111901,CLE,JAX,CLE,home,JAX,CLE,56,2017-11-19,508,508,508,Half2,0,24,0,4,1,0,08:28:00,CLE 44,10,11,"(8:28) (Shotgun) D.Kizer pass short left intended for C.Coleman INTERCEPTED by A.Bouye at JAX 48. A.Bouye to JAX 48 for no gain (C.Coleman). The Replay Official reviewed the incomplete pass ruling, and the play was Upheld. The ruling on the field was confirmed.",pass,0,1,0,1,0,0,0,short,left,8,NA,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,3,2,7,10,7,10,-3,7,10,-3,0.13709024304659356,0.08287570310431758,7.045981290887773e-4,0.12299938171611687,0.2623490714471661,0.002892858945856957,0.39108814361086025,0,0,2.4194179599252856,-5.109393088437825,-7.560348780483856,7.560348780483856,4.259925707135983,-4.259925707135983,-13.36645690319449,13.36645690319449,0.007023511251705639,-5.116416599689531,0,0,7.027396160183134,-7.027396160183134,-11.10998524816221,11.10998524816221,8.290288808892779,-8.290288808892779,-21.434537942561683,21.434537942561683,0.45305174357899036,0.5469482564210096,0.45305174357899036,0.5469482564210096,-0.18414675720550777,0.2689049863734826,0.7310950136265174,0.16231165508258488,-0.16231165508258488,-0.4505706430218457,0.4505706430218457,4.305008327540327e-4,-0.1845772580382618,0,0,0.20083694001173685,-0.20083694001173685,-0.3774171643871378,0.3774171643871378,0.2099596093806384,-0.2099596093806384,-0.6733462799451106,0.6733462799451106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA,NA,NA,NA,NA,NA,NA,00-0030228,A.Bouye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,NA,00-0032966,NA,C.Coleman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0030228,A.Bouye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAX,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0
3781,2017111901,CLE,JAX,CLE,home,JAX,JAX,40,2017-11-19,108,108,108,Half2,0,26,0,4,3,0,01:48:00,JAX 40,10,34,"(1:48) (Shotgun) D.Kizer sacked at JAX 45 for -5 yards (sack split by C.Campbell and Y.Ngakoue). The Replay Official reviewed the runner was down by contact ruling, and the play was REVERSED. (Shotgun) D.Kizer sacked at JAX 45 for -5 yards (sack split by C.Campbell and Y.Ngakoue). FUMBLES (C.Campbell), RECOVERED by JAX-D.Fowler at JAX 44.",pass,-4,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,3,2,7,13,7,13,-6,7,13,-6,0.43604056212391656,0.040463935903429116,5.063609174116036e-4,0.03045114454619793,0.32856241571339645,9.582158756966996e-4,0.16301736491995167,0,0,1.7931626919627486,-3.499604533517122,-10.28410046257536,10.28410046257536,4.77903724697613,-4.77903724697613,-15.819416765324995,15.819416765324995,NA,NA,0,0,8.513538590839302,-8.513538590839302,-10.816269343061476,10.816269343061476,11.385877372488741,-11.385877372488741,-23.483481834771027,23.483481834771027,0.19782612104749564,0.8021738789525044,0.19782612104749564,0.8021738789525044,-0.14112435345139318,0.05670176759610246,0.9432982324038975,0.1395026765037993,-0.1395026765037993,-0.626166292498478,0.626166292498478,NA,NA,0,0,0.22944861656077736,-0.22944861656077736,-0.3760041372605525,0.3760041372605525,0.35605540201717684,-0.35605540201717684,-0.8539133686068883,0.8539133686068883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,00-0033899,D.Kizer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAX,00-0026190,C.Campbell,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0026190,C.Campbell,JAX,00-0033123,Y.Ngakoue,JAX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,00-0033899,D.Kizer,NA,NA,NA,JAX,0,00-0032052,D.Fowler,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,reversed,NA,0,0,0,0
3353,2017111902,GB,BAL,GB,home,BAL,GB,58,2017-11-19,229,229,229,Half2,0,22,0,4,3,0,03:49:00,GB 42,11,17,"(3:49) (Shotgun) B.Hundley pass short right to J.Williams to GB 41 for -1 yards (C.Clark). FUMBLES (C.Clark), RECOVERED by BAL-M.Humphrey at GB 40. M.Humphrey to GB 40 for no gain (C.Linsley). The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) B.Hundley pass incomplete short right to J.Williams.",pass,0,1,0,1,0,0,0,short,right,-1,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,2,2,0,16,0,16,-16,0,16,-16,0.37168948908161653,0.09605689321273848,0.0013392160482556784,0.14351691917673345,0.18316620492200295,0.0029882897091953065,0.2012429878494576,0,0,0.6687085631587417,-0.983275959212042,-18.648267219685465,18.648267219685465,-4.604851576233866,4.604851576233866,-7.15215549526208,7.15215549526208,-1.035356433446251,0.05208047423420903,0,0,12.442211589833468,-12.442211589833468,-1.1944302307407795,1.1944302307407795,22.173402011021437,-22.173402011021437,-20.844534580184888,20.844534580184888,0.021492161061589316,0.9785078389384106,0.021492161061589316,0.9785078389384106,-0.0049069405992403295,0.016585220462348987,0.983414779537651,-0.07453895299272918,0.07453895299272918,-0.0735469353080559,0.0735469353080559,-0.005189306385093281,2.8236578585295186e-4,0,0,0.24462890130233264,-0.24462890130233264,-0.04792351448842872,0.04792351448842872,0.5444475449840075,-0.5444475449840075,-0.5397816415790432,0.5397816415790432,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0031589,B.Hundley,00-0033948,J.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,reversed,NA,0,0,0,0
904,2017111903,HOU,ARI,HOU,home,ARI,ARI,7,2017-11-19,860,860,2660,Half1,0,4,1,2,2,1,14:20:00,ARI 7,7,89,"(14:20) (Shotgun) T.Savage pass short right to L.Miller for 7 yards, TOUCHDOWN [F.Rucker]. The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",pass,7,1,0,1,0,0,0,short,right,7,0,NA,NA,NA,NA,NA,NA,2,3,0,NA,HOU,2,3,6,0,0,0,0,6,0,6,0.006554318536970286,0.014289772985805914,2.224637890065567e-5,0.0168905853866384,0.38623215200306976,0.0018271667003001227,0.5741837580083149,0,0,5.020489186046325,1.9795108139536746,9.259545933734753,-9.259545933734753,-1.3714568919577022,1.3714568919577022,8.822059716187205,-8.822059716187205,1.9795108139536746,0,1.9795108139536746,0,4.3476235146954,-4.3476235146954,0.8271746147283021,-0.8271746147283021,1.204953028347882,-1.204953028347882,6.026519405206107,-6.026519405206107,0.6194820538136003,0.38051794618639967,0.6194820538136003,0.38051794618639967,NA,NA,NA,-0.054321406093727154,0.054321406093727154,0.2220585177104959,-0.2220585177104959,NA,0,NA,0,0.07061163902181894,-0.07061163902181894,0.0393031388727777,-0.0393031388727777,-0.028085839618442965,0.028085839618442965,0.2005933637661294,-0.2005933637661294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0031064,T.Savage,00-0029615,L.Miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0024306,F.Rucker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0
1805,2017111903,HOU,ARI,HOU,home,ARI,HOU,63,2017-11-19,61,61,1861,Half1,0,12,0,2,2,0,01:01:00,HOU 37,9,59,"(1:01) (Shotgun) T.Savage pass incomplete short left to D.Hopkins [X.Williams]. PENALTY on ARI-P.Peterson, Illegal Contact, 5 yards, enforced at HOU 37 - No Play. The Replay Official reviewed the incomplete pass ruling, and the play was Upheld. The ruling on the field stands.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,2,3,7,14,7,14,-7,7,14,-7,0.6278711098972033,0.044863606573138745,0.001411589209661791,0.03262740827163061,0.1622988771223166,5.99422597876607e-4,0.13032798632817244,0,0,1.034585524819756,0.4151202271991734,-4.21670071670876,4.21670071670876,4.386916118387762,-4.386916118387762,-12.636581117273174,12.636581117273174,NA,NA,0,0,-0.5699647755198846,0.5699647755198846,-6.0378412470775915,6.0378412470775915,-1.0501147877750643,1.0501147877750643,-8.246848646748242,8.246848646748242,0.3034589129027932,0.6965410870972069,0.3034589129027932,0.6965410870972069,0.0143743384356253,0.3178332513384185,0.6821667486615816,0.1260345984457884,-0.1260345984457884,-0.4436151501506156,0.4436151501506156,NA,NA,0,0,-0.09950895701229684,0.09950895701229684,-0.1763458773578911,0.1763458773578911,-0.11368693284756703,0.11368693284756703,-0.22737907618628095,0.22737907618628095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ARI,00-0027943,P.Peterson,5,1,upheld,Illegal Contact,0,0,0,0
